コード, 市町村FLG, 名前, ふりがな, URL
464821, 3, 東串良町, ﾄｼﾏﾑﾗ, http://www.higashikushira.com/
464902, 3, 錦江町, ｻﾂﾏﾁｮｳ, http://www.town.kinko.lg.jp/
464911, 3, 南大隅町, ﾅｶﾞｼﾏﾁｮｳ, http://www.town.minamiosumi.lg.jp/
464929, 3, 肝付町, ﾕｳｽｲﾁｮｳ, https://kimotsuki-town.jp/
465011, 3, 中種子町, ｵｵｻｷﾁｮｳ, http://town.nakatane.kagoshima.jp/
465020, 3, 南種子町, ﾋｶﾞｼｸｼﾗﾁｮｳ, http://www.town.minamitane.kagoshima.jp/
465054, 3, 屋久島町, ｷﾝｺｳﾁｮｳ, http://www.town.yakushima.kagoshima.jp/
465232, 4, 大和村, ﾐﾅﾐｵｵｽﾐﾁｮｳ, http://www.vill.yamato.lg.jp/
465241, 4, 宇検村, ｷﾓﾂｷﾁｮｳ, http://www.uken.net/
465259, 3, 瀬戸内町, ﾅｶﾀﾈﾁｮｳ, https://www.town.setouchi.lg.jp/
465275, 3, 龍郷町, ﾐﾅﾐﾀﾈﾁｮｳ, http://www.town.tatsugo.lg.jp/
465291, 3, 喜界町, ﾔｸｼﾏﾁｮｳ, http://www.town.kikai.lg.jp/
465305, 3, 徳之島町, ﾔﾏﾄｿﾝ, http://www.tokunoshima-town.org/
465313, 3, 天城町, ｳｹﾝｿﾝ, https://www.town.amagi.lg.jp/
465321, 3, 伊仙町, ｾﾄｳﾁﾁｮｳ, http://www.town.isen.kagoshima.jp/
465330, 3, 和泊町, ﾀﾂｺﾞｳﾁｮｳ, http://www.town.wadomari.lg.jp/
465348, 3, 知名町, ｷｶｲﾁｮｳ, http://www.town.china.lg.jp/
465356, 3, 与論町, ﾄｸﾉｼﾏﾁｮｳ, https://www.yoron.jp/
470007, 1, 沖縄県, ｱﾏｷﾞﾁｮｳ, https://www.pref.okinawa.lg.jp/
472018, 2, 那覇市, ｲｾﾝﾁｮｳ, https://www.city.naha.okinawa.jp/
472051, 2, 宜野湾市, ﾜﾄﾞﾏﾘﾁｮｳ, https://www.city.ginowan.lg.jp/
472077, 2, 石垣市, ﾁﾅﾁｮｳ, https://www.city.ishigaki.okinawa.jp/
472085, 2, 浦添市, ﾖﾛﾝﾁｮｳ, https://www.city.urasoe.lg.jp/
472093, 2, 名護市, , http://www.city.nago.okinawa.jp/
472107, 2, 糸満市, ｵｷﾅﾜｹﾝ, http://www.city.itoman.lg.jp/
472115, 2, 沖縄市, ｷﾞﾉﾜﾝｼ, https://www.city.okinawa.okinawa.jp/
472123, 2, 豊見城市, ｲｼｶﾞｷｼ, https://www.city.tomigusuku.lg.jp/
472131, 2, うるま市, ｳﾗｿｴｼ, https://www.city.uruma.lg.jp/
472140, 2, 宮古島市, ﾅｺﾞｼ, https://www.city.miyakojima.lg.jp/
472158, 2, 南城市, ｲﾄﾏﾝｼ, https://www.city.nanjo.okinawa.jp/
473014, 4, 国頭村, ｵｷﾅﾜｼ, http://www.vill.kunigami.okinawa.jp/
473022, 4, 大宜味村, ﾄﾐｸﾞｽｸｼ, http://www.vill.ogimi.okinawa.jp/
473031, 4, 東村, ｳﾙﾏｼ, http://www.vill.higashi.okinawa.jp/
473065, 4, 今帰仁村, ﾐﾔｺｼﾞﾏｼ, https://www.nakijin.jp/
473081, 3, 本部町, ﾅﾝｼﾞｮｳｼ, http://www.town.motobu.okinawa.jp/
473111, 4, 恩納村, ｸﾆｶﾞﾐｿﾝ, https://www.vill.onna.okinawa.jp/
473138, 4, 宜野座村, ｵｵｷﾞﾐｿﾝ, http://www.vill.ginoza.okinawa.jp/
473146, 3, 金武町, ﾋｶﾞｼｿﾝ, https://www.town.kin.okinawa.jp/
473154, 4, 伊江村, ﾅｷｼﾞﾝｿﾝ, https://www.iejima.org/
473243, 4, 読谷村, ﾓﾄﾌﾞﾁｮｳ, https://www.vill.yomitan.okinawa.jp/
473251, 3, 嘉手納町, ｵﾝﾅｿﾝ, https://www.town.kadena.okinawa.jp/
473260, 3, 北谷町, ｷﾞﾉｻﾞｿﾝ, https://www.chatan.jp/
473278, 4, 北中城村, ｷﾝﾁｮｳ, https://www.vill.kitanakagusuku.lg.jp/
473286, 4, 中城村, ｲｴｿﾝ, https://www.vill.nakagusuku.okinawa.jp/
473294, 3, 西原町, ﾖﾐﾀﾝｿﾝ, http://www.town.nishihara.okinawa.jp/
473481, 3, 与那原町, ｶﾃﾞﾅﾁｮｳ, http://www.town.yonabaru.okinawa.jp/
473502, 3, 南風原町, ﾁﾔﾀﾝﾁｮｳ, http://www.town.haebaru.lg.jp/
473537, 4, 渡嘉敷村, ｷﾀﾅｶｸﾞｽｸｿﾝ, http://www.vill.tokashiki.okinawa.jp/
473545, 4, 座間味村, ﾅｶｸﾞｽｸｿﾝ, https://www.vill.zamami.okinawa.jp/
473553, 4, 粟国村, ﾆｼﾊﾗﾁｮｳ, http://www.vill.aguni.okinawa.jp/
473561, 4, 渡名喜村, ﾖﾅﾊﾞﾙﾁｮｳ, http://www.vill.tonaki.okinawa.jp/
473570, 4, 南大東村, ﾊｴﾊﾞﾙﾁｮｳ, http://www.vill.minamidaito.okinawa.jp/
473588, 4, 北大東村, ﾄｶｼｷｿﾝ, http://vill.kitadaito.okinawa.jp/
473596, 4, 伊平屋村, ｻﾞﾏﾐｿﾝ, http://www.vill.iheya.okinawa.jp/
473600, 4, 伊是名村, ｱｸﾞﾆｿﾝ, http://vill.izena.okinawa.jp/
473618, 3, 久米島町, ﾄﾅｷｿﾝ, http://www.town.kumejima.okinawa.jp/
473626, 3, 八重瀬町, ﾐﾅﾐﾀﾞｲﾄｳｿﾝ, https://www.town.yaese.lg.jp/
473758, 4, 多良間村, ｷﾀﾀﾞｲﾄｳｿﾝ, http://www.vill.tarama.okinawa.jp/
473812, 3, 竹富町, ｲﾍﾔｿﾝ, https://www.town.taketomi.lg.jp/
473821, 3, 与那国町, ｲｾﾞﾅｿﾝ, https://www.town.yonaguni.okinawa.jp/
